Kruskal's Minimum Spanning Tree:
2401 - 5437 (Weight: 5)
2407 - 3078 (Weight: 5)
2414 - 4728 (Weight: 5)
2414 - 5703 (Weight: 5)
2420 - 5803 (Weight: 5)
2491 - 3852 (Weight: 5)
2491 - 3854 (Weight: 5)
2491 - 3855 (Weight: 5)
2491 - 3857 (Weight: 5)
2491 - 3864 (Weight: 5)
2491 - 3871 (Weight: 5)
2502 - 5794 (Weight: 5)
2575 - 6003 (Weight: 5)
2585 - 5652 (Weight: 5)
2593 - 4919 (Weight: 5)
2594 - 5902 (Weight: 5)
2608 - 4457 (Weight: 5)
2610 - 4776 (Weight: 5)
2610 - 4907 (Weight: 5)
2610 - 5194 (Weight: 5)
2610 - 5195 (Weight: 5)
2626 - 3112 (Weight: 5)
2627 - 2661 (Weight: 5)
2635 - 3754 (Weight: 5)
2736 - 3314 (Weight: 5)
2748 - 4924 (Weight: 5)
2749 - 5060 (Weight: 5)
2792 - 5700 (Weight: 5)
2887 - 5751 (Weight: 5)
2887 - 6410 (Weight: 5)
2914 - 4415 (Weight: 5)
2958 - 3153 (Weight: 5)
2964 - 6343 (Weight: 5)
2968 - 3350 (Weight: 5)
3000 - 6337 (Weight: 5)
3002 - 5427 (Weight: 5)
3002 - 6312 (Weight: 5)
3058 - 4094 (Weight: 5)
3058 - 4105 (Weight: 5)
3058 - 5854 (Weight: 5)
3058 - 5922 (Weight: 5)
3058 - 5968 (Weight: 5)
3058 - 6204 (Weight: 5)
3058 - 6232 (Weight: 5)
3059 - 4205 (Weight: 5)
3059 - 5918 (Weight: 5)
3062 - 3491 (Weight: 5)
3062 - 3494 (Weight: 5)
3067 - 3884 (Weight: 5)
3067 - 3885 (Weight: 5)
3150 - 5773 (Weight: 5)
3210 - 6430 (Weight: 5)
3260 - 5497 (Weight: 5)
3350 - 3945 (Weight: 5)
3434 - 3435 (Weight: 5)
3471 - 3472 (Weight: 5)
3477 - 5584 (Weight: 5)
3484 - 3899 (Weight: 5)
3485 - 4296 (Weight: 5)
3485 - 4299 (Weight: 5)
3527 - 3528 (Weight: 5)
3532 - 3583 (Weight: 5)
3533 - 3595 (Weight: 5)
3533 - 6098 (Weight: 5)
3533 - 6101 (Weight: 5)
3540 - 3607 (Weight: 5)
3540 - 3611 (Weight: 5)
3543 - 5171 (Weight: 5)
3545 - 5149 (Weight: 5)
3584 - 4854 (Weight: 5)
3612 - 5160 (Weight: 5)
3621 - 5838 (Weight: 5)
3626 - 5182 (Weight: 5)
3758 - 4742 (Weight: 5)
3774 - 3776 (Weight: 5)
3774 - 3783 (Weight: 5)
3780 - 4093 (Weight: 5)
3780 - 4096 (Weight: 5)
3789 - 3793 (Weight: 5)
3796 - 4291 (Weight: 5)
3796 - 5373 (Weight: 5)
3796 - 5846 (Weight: 5)
3814 - 3893 (Weight: 5)
3819 - 4345 (Weight: 5)
3840 - 4428 (Weight: 5)
3845 - 6121 (Weight: 5)
3895 - 5212 (Weight: 5)
3895 - 5214 (Weight: 5)
3919 - 6208 (Weight: 5)
3922 - 5906 (Weight: 5)
3969 - 4128 (Weight: 5)
3991 - 3998 (Weight: 5)
4170 - 5760 (Weight: 5)
4171 - 4172 (Weight: 5)
4178 - 5891 (Weight: 5)
4179 - 4367 (Weight: 5)
4204 - 4205 (Weight: 5)
4213 - 5408 (Weight: 5)
4213 - 6182 (Weight: 5)
4216 - 5870 (Weight: 5)
4244 - 5372 (Weight: 5)
4305 - 5923 (Weight: 5)
4305 - 6206 (Weight: 5)
4305 - 6318 (Weight: 5)
4308 - 5359 (Weight: 5)
4321 - 4338 (Weight: 5)
4359 - 5582 (Weight: 5)
4426 - 4865 (Weight: 5)
4435 - 5143 (Weight: 5)
4455 - 4457 (Weight: 5)
4540 - 5306 (Weight: 5)
4549 - 5525 (Weight: 5)
4549 - 5535 (Weight: 5)
4573 - 5129 (Weight: 5)
4573 - 5138 (Weight: 5)
4575 - 5368 (Weight: 5)
4608 - 5170 (Weight: 5)
4744 - 4745 (Weight: 5)
4861 - 5058 (Weight: 5)
5043 - 6459 (Weight: 5)
5060 - 5179 (Weight: 5)
5138 - 5176 (Weight: 5)
5175 - 5768 (Weight: 5)
5180 - 5224 (Weight: 5)
5225 - 6096 (Weight: 5)
5324 - 5865 (Weight: 5)
5361 - 5938 (Weight: 5)
5383 - 6277 (Weight: 5)
5464 - 6188 (Weight: 5)
5509 - 5907 (Weight: 5)
5558 - 5669 (Weight: 5)
5714 - 5831 (Weight: 5)
5748 - 5757 (Weight: 5)
5841 - 5879 (Weight: 5)
5867 - 5960 (Weight: 5)
5893 - 5969 (Weight: 5)
5903 - 6317 (Weight: 5)
5923 - 5924 (Weight: 5)
5943 - 6467 (Weight: 5)
6054 - 6055 (Weight: 5)
6199 - 6200 (Weight: 5)
6213 - 6363 (Weight: 5)
6286 - 6331 (Weight: 5)
6298 - 6299 (Weight: 5)
0 - 11 (Weight: 6)
0 - 13 (Weight: 6)
0 - 78 (Weight: 6)
0 - 139 (Weight: 6)
0 - 210 (Weight: 6)
0 - 211 (Weight: 6)
0 - 261 (Weight: 6)
0 - 264 (Weight: 6)
0 - 355 (Weight: 6)
0 - 362 (Weight: 6)
1 - 37 (Weight: 6)
1 - 90 (Weight: 6)
1 - 187 (Weight: 6)
1 - 445 (Weight: 6)
1 - 571 (Weight: 6)
1 - 581 (Weight: 6)
1 - 648 (Weight: 6)
1 - 740 (Weight: 6)
1 - 752 (Weight: 6)
1 - 1093 (Weight: 6)
1 - 1110 (Weight: 6)
1 - 1145 (Weight: 6)
1 - 1148 (Weight: 6)
1 - 1191 (Weight: 6)
1 - 1200 (Weight: 6)
1 - 1205 (Weight: 6)
1 - 1229 (Weight: 6)
1 - 1230 (Weight: 6)
1 - 1243 (Weight: 6)
1 - 1248 (Weight: 6)
1 - 1252 (Weight: 6)
1 - 1264 (Weight: 6)
1 - 1327 (Weight: 6)
1 - 1354 (Weight: 6)
1 - 1365 (Weight: 6)
1 - 1378 (Weight: 6)
1 - 1415 (Weight: 6)
1 - 1420 (Weight: 6)
1 - 1426 (Weight: 6)
1 - 1444 (Weight: 6)
1 - 1448 (Weight: 6)
1 - 1462 (Weight: 6)
1 - 1463 (Weight: 6)
1 - 1482 (Weight: 6)
1 - 1491 (Weight: 6)
1 - 1515 (Weight: 6)
1 - 1529 (Weight: 6)
1 - 1535 (Weight: 6)
1 - 1601 (Weight: 6)
1 - 1608 (Weight: 6)
1 - 1637 (Weight: 6)
1 - 1651 (Weight: 6)
1 - 1658 (Weight: 6)
1 - 1674 (Weight: 6)
1 - 1681 (Weight: 6)
1 - 1687 (Weight: 6)
1 - 1702 (Weight: 6)
1 - 1728 (Weight: 6)
1 - 1735 (Weight: 6)
1 - 1759 (Weight: 6)
1 - 1765 (Weight: 6)
1 - 1779 (Weight: 6)
1 - 1781 (Weight: 6)
1 - 1784 (Weight: 6)
1 - 1793 (Weight: 6)
1 - 1805 (Weight: 6)
1 - 1825 (Weight: 6)
1 - 1840 (Weight: 6)
1 - 1876 (Weight: 6)
1 - 1880 (Weight: 6)
1 - 1887 (Weight: 6)
1 - 1899 (Weight: 6)
1 - 1919 (Weight: 6)
1 - 1928 (Weight: 6)
1 - 1958 (Weight: 6)
1 - 1972 (Weight: 6)
1 - 1984 (Weight: 6)
1 - 2001 (Weight: 6)
1 - 2032 (Weight: 6)
1 - 2039 (Weight: 6)
1 - 2043 (Weight: 6)
1 - 2048 (Weight: 6)
1 - 2066 (Weight: 6)
1 - 2081 (Weight: 6)
1 - 2114 (Weight: 6)
1 - 2124 (Weight: 6)
1 - 2166 (Weight: 6)
1 - 2168 (Weight: 6)
1 - 2179 (Weight: 6)
2 - 465 (Weight: 6)
2 - 3218 (Weight: 6)
2 - 3465 (Weight: 6)
3 - 2031 (Weight: 6)
3 - 3897 (Weight: 6)
4 - 877 (Weight: 6)
4 - 878 (Weight: 6)
4 - 880 (Weight: 6)
4 - 882 (Weight: 6)
5 - 431 (Weight: 6)
5 - 909 (Weight: 6)
5 - 912 (Weight: 6)
5 - 924 (Weight: 6)
5 - 929 (Weight: 6)
5 - 934 (Weight: 6)
6 - 327 (Weight: 6)
6 - 665 (Weight: 6)
6 - 730 (Weight: 6)
6 - 731 (Weight: 6)
6 - 751 (Weight: 6)
6 - 996 (Weight: 6)
6 - 1235 (Weight: 6)
6 - 1669 (Weight: 6)
6 - 1738 (Weight: 6)
6 - 1755 (Weight: 6)
6 - 1920 (Weight: 6)
6 - 2033 (Weight: 6)
6 - 2825 (Weight: 6)
6 - 2912 (Weight: 6)
6 - 3921 (Weight: 6)
6 - 4525 (Weight: 6)
6 - 4528 (Weight: 6)
6 - 4530 (Weight: 6)
6 - 4548 (Weight: 6)
6 - 4552 (Weight: 6)
6 - 4555 (Weight: 6)
6 - 4596 (Weight: 6)
6 - 4621 (Weight: 6)
6 - 4627 (Weight: 6)
6 - 4633 (Weight: 6)
6 - 4643 (Weight: 6)
6 - 4659 (Weight: 6)
6 - 4672 (Weight: 6)
6 - 4687 (Weight: 6)
6 - 4692 (Weight: 6)
6 - 4708 (Weight: 6)
6 - 4720 (Weight: 6)
7 - 136 (Weight: 6)
7 - 1065 (Weight: 6)
7 - 3189 (Weight: 6)
7 - 4523 (Weight: 6)
7 - 4587 (Weight: 6)
7 - 4611 (Weight: 6)
7 - 4837 (Weight: 6)
7 - 5609 (Weight: 6)
7 - 5834 (Weight: 6)
7 - 5990 (Weight: 6)
7 - 5995 (Weight: 6)
7 - 6016 (Weight: 6)
8 - 3563 (Weight: 6)
9 - 755 (Weight: 6)
9 - 1135 (Weight: 6)
9 - 1188 (Weight: 6)
9 - 1279 (Weight: 6)
9 - 1610 (Weight: 6)
9 - 1889 (Weight: 6)
9 - 2065 (Weight: 6)
9 - 2616 (Weight: 6)
9 - 2639 (Weight: 6)
9 - 2651 (Weight: 6)
9 - 2670 (Weight: 6)
9 - 2702 (Weight: 6)
9 - 2706 (Weight: 6)
9 - 2707 (Weight: 6)
9 - 2717 (Weight: 6)
9 - 2724 (Weight: 6)
9 - 2757 (Weight: 6)
9 - 2812 (Weight: 6)
9 - 2816 (Weight: 6)
9 - 2848 (Weight: 6)
9 - 2854 (Weight: 6)
9 - 2860 (Weight: 6)
9 - 2875 (Weight: 6)
9 - 2886 (Weight: 6)
10 - 1733 (Weight: 6)
10 - 3278 (Weight: 6)
15 - 2924 (Weight: 6)
15 - 3145 (Weight: 6)
18 - 1911 (Weight: 6)
19 - 205 (Weight: 6)
19 - 5286 (Weight: 6)
21 - 4974 (Weight: 6)
21 - 5798 (Weight: 6)
22 - 674 (Weight: 6)
22 - 802 (Weight: 6)
22 - 2127 (Weight: 6)
22 - 3445 (Weight: 6)
22 - 3665 (Weight: 6)
22 - 3670 (Weight: 6)
22 - 3672 (Weight: 6)
22 - 3724 (Weight: 6)
24 - 5561 (Weight: 6)
26 - 1543 (Weight: 6)
26 - 1644 (Weight: 6)
26 - 2740 (Weight: 6)
26 - 3198 (Weight: 6)
26 - 3207 (Weight: 6)
26 - 3219 (Weight: 6)
28 - 442 (Weight: 6)
28 - 3068 (Weight: 6)
28 - 4065 (Weight: 6)
28 - 5470 (Weight: 6)
28 - 5780 (Weight: 6)
31 - 711 (Weight: 6)
31 - 5562 (Weight: 6)
34 - 4893 (Weight: 6)
41 - 147 (Weight: 6)
41 - 528 (Weight: 6)
41 - 686 (Weight: 6)
41 - 719 (Weight: 6)
41 - 743 (Weight: 6)
41 - 766 (Weight: 6)
41 - 791 (Weight: 6)
41 - 812 (Weight: 6)
47 - 366 (Weight: 6)
51 - 456 (Weight: 6)
51 - 574 (Weight: 6)
51 - 614 (Weight: 6)
52 - 5544 (Weight: 6)
52 - 5545 (Weight: 6)
52 - 5546 (Weight: 6)
52 - 5555 (Weight: 6)
57 - 5982 (Weight: 6)
59 - 3930 (Weight: 6)
60 - 364 (Weight: 6)
60 - 4477 (Weight: 6)
60 - 4478 (Weight: 6)
60 - 4484 (Weight: 6)
60 - 4506 (Weight: 6)
60 - 4517 (Weight: 6)
62 - 3390 (Weight: 6)
63 - 1865 (Weight: 6)
63 - 4877 (Weight: 6)
64 - 3346 (Weight: 6)
67 - 4148 (Weight: 6)
82 - 6427 (Weight: 6)
85 - 459 (Weight: 6)
86 - 4460 (Weight: 6)
101 - 947 (Weight: 6)
110 - 5972 (Weight: 6)
126 - 461 (Weight: 6)
126 - 5651 (Weight: 6)
144 - 2615 (Weight: 6)
146 - 6457 (Weight: 6)
148 - 3243 (Weight: 6)
154 - 6034 (Weight: 6)
180 - 335 (Weight: 6)
180 - 2100 (Weight: 6)
180 - 3461 (Weight: 6)
192 - 546 (Weight: 6)
216 - 2089 (Weight: 6)
219 - 3479 (Weight: 6)
241 - 5939 (Weight: 6)
241 - 5942 (Weight: 6)
245 - 6358 (Weight: 6)
245 - 6359 (Weight: 6)
248 - 4106 (Weight: 6)
248 - 4915 (Weight: 6)
248 - 4925 (Weight: 6)
248 - 4926 (Weight: 6)
321 - 6039 (Weight: 6)
381 - 392 (Weight: 6)
384 - 3085 (Weight: 6)
384 - 4077 (Weight: 6)
385 - 386 (Weight: 6)
389 - 5085 (Weight: 6)
393 - 6405 (Weight: 6)
395 - 396 (Weight: 6)
409 - 5576 (Weight: 6)
410 - 953 (Weight: 6)
419 - 420 (Weight: 6)
420 - 4765 (Weight: 6)
423 - 1754 (Weight: 6)
429 - 948 (Weight: 6)
437 - 5472 (Weight: 6)
437 - 5475 (Weight: 6)
438 - 3834 (Weight: 6)
438 - 4956 (Weight: 6)
450 - 1473 (Weight: 6)
450 - 6397 (Weight: 6)
456 - 968 (Weight: 6)
456 - 1414 (Weight: 6)
456 - 2335 (Weight: 6)
456 - 2345 (Weight: 6)
456 - 2350 (Weight: 6)
456 - 2353 (Weight: 6)
456 - 2372 (Weight: 6)
456 - 2374 (Weight: 6)
456 - 2379 (Weight: 6)
456 - 2381 (Weight: 6)
456 - 2382 (Weight: 6)
475 - 2211 (Weight: 6)
475 - 2215 (Weight: 6)
475 - 2219 (Weight: 6)
475 - 2253 (Weight: 6)
475 - 2256 (Weight: 6)
475 - 2277 (Weight: 6)
476 - 2497 (Weight: 6)
476 - 2535 (Weight: 6)
483 - 849 (Weight: 6)
483 - 851 (Weight: 6)
489 - 494 (Weight: 6)
490 - 3256 (Weight: 6)
526 - 620 (Weight: 6)
536 - 2290 (Weight: 6)
539 - 5152 (Weight: 6)
539 - 5166 (Weight: 6)
547 - 3582 (Weight: 6)
547 - 5151 (Weight: 6)
547 - 5153 (Weight: 6)
550 - 4231 (Weight: 6)
551 - 3259 (Weight: 6)
551 - 3287 (Weight: 6)
551 - 3292 (Weight: 6)
551 - 3300 (Weight: 6)
552 - 3054 (Weight: 6)
585 - 5418 (Weight: 6)
595 - 5119 (Weight: 6)
600 - 5431 (Weight: 6)
629 - 2494 (Weight: 6)
629 - 2499 (Weight: 6)
629 - 5674 (Weight: 6)
629 - 6061 (Weight: 6)
629 - 6063 (Weight: 6)
629 - 6064 (Weight: 6)
629 - 6068 (Weight: 6)
629 - 6082 (Weight: 6)
629 - 6095 (Weight: 6)
663 - 6439 (Weight: 6)
670 - 2614 (Weight: 6)
801 - 4779 (Weight: 6)
801 - 4825 (Weight: 6)
801 - 4834 (Weight: 6)
801 - 4839 (Weight: 6)
820 - 2876 (Weight: 6)
829 - 2388 (Weight: 6)
843 - 1021 (Weight: 6)
844 - 4726 (Weight: 6)
848 - 4746 (Weight: 6)
848 - 5711 (Weight: 6)
854 - 3055 (Weight: 6)
863 - 2241 (Weight: 6)
863 - 4281 (Weight: 6)
864 - 4245 (Weight: 6)
876 - 6360 (Weight: 6)
883 - 5367 (Weight: 6)
890 - 3403 (Weight: 6)
892 - 3027 (Weight: 6)
900 - 3035 (Weight: 6)
902 - 979 (Weight: 6)
941 - 5452 (Weight: 6)
946 - 2547 (Weight: 6)
954 - 955 (Weight: 6)
987 - 988 (Weight: 6)
988 - 3186 (Weight: 6)
995 - 2967 (Weight: 6)
995 - 2993 (Weight: 6)
995 - 2995 (Weight: 6)
1000 - 3405 (Weight: 6)
1001 - 2403 (Weight: 6)
1004 - 1049 (Weight: 6)
1008 - 3809 (Weight: 6)
1032 - 2086 (Weight: 6)
1032 - 4011 (Weight: 6)
1032 - 4940 (Weight: 6)
1032 - 4973 (Weight: 6)
1032 - 5714 (Weight: 6)
1032 - 5726 (Weight: 6)
1032 - 5736 (Weight: 6)
1038 - 1039 (Weight: 6)
1043 - 5276 (Weight: 6)
1046 - 2475 (Weight: 6)
1050 - 2448 (Weight: 6)
1050 - 4731 (Weight: 6)
1050 - 4732 (Weight: 6)
1054 - 3149 (Weight: 6)
1092 - 2431 (Weight: 6)
1101 - 6434 (Weight: 6)
1108 - 5244 (Weight: 6)
1108 - 5266 (Weight: 6)
1108 - 5268 (Weight: 6)
1108 - 5271 (Weight: 6)
1112 - 4237 (Weight: 6)
1118 - 5830 (Weight: 6)
1121 - 2287 (Weight: 6)
1121 - 2310 (Weight: 6)
1196 - 2743 (Weight: 6)
1196 - 6387 (Weight: 6)
1285 - 2064 (Weight: 6)
1285 - 4407 (Weight: 6)
1291 - 4756 (Weight: 6)
1311 - 2323 (Weight: 6)
1326 - 5313 (Weight: 6)
1335 - 3518 (Weight: 6)
1396 - 5836 (Weight: 6)
1403 - 5604 (Weight: 6)
1418 - 4991 (Weight: 6)
1418 - 5000 (Weight: 6)
1441 - 2548 (Weight: 6)
1458 - 3749 (Weight: 6)
1543 - 5055 (Weight: 6)
1564 - 3501 (Weight: 6)
1565 - 2204 (Weight: 6)
1630 - 6452 (Weight: 6)
1720 - 6050 (Weight: 6)
1721 - 5262 (Weight: 6)
1730 - 4830 (Weight: 6)
1730 - 5198 (Weight: 6)
1734 - 5222 (Weight: 6)
1787 - 3506 (Weight: 6)
1870 - 2600 (Weight: 6)
1963 - 3506 (Weight: 6)
2181 - 3357 (Weight: 6)
2182 - 6262 (Weight: 6)
2183 - 3291 (Weight: 6)
2183 - 4086 (Weight: 6)
2183 - 4156 (Weight: 6)
2187 - 5421 (Weight: 6)
2187 - 5425 (Weight: 6)
2188 - 5894 (Weight: 6)
2190 - 2476 (Weight: 6)
2191 - 3889 (Weight: 6)
2194 - 5381 (Weight: 6)
2194 - 5383 (Weight: 6)
2196 - 3143 (Weight: 6)
2204 - 5316 (Weight: 6)
2204 - 5318 (Weight: 6)
2204 - 5326 (Weight: 6)
2204 - 5327 (Weight: 6)
2206 - 2949 (Weight: 6)
2206 - 2951 (Weight: 6)
2218 - 3063 (Weight: 6)
2220 - 3942 (Weight: 6)
2285 - 4398 (Weight: 6)
2328 - 2394 (Weight: 6)
2397 - 2398 (Weight: 6)
2404 - 2405 (Weight: 6)
2405 - 3080 (Weight: 6)
2405 - 3089 (Weight: 6)
2407 - 3180 (Weight: 6)
2407 - 3516 (Weight: 6)
2416 - 4847 (Weight: 6)
2418 - 3880 (Weight: 6)
2567 - 6448 (Weight: 6)
2590 - 4930 (Weight: 6)
2594 - 5899 (Weight: 6)
2610 - 3765 (Weight: 6)
2610 - 5197 (Weight: 6)
2610 - 5204 (Weight: 6)
2614 - 4850 (Weight: 6)
2623 - 6149 (Weight: 6)
2649 - 5670 (Weight: 6)
2744 - 3410 (Weight: 6)
2859 - 5680 (Weight: 6)
2912 - 2913 (Weight: 6)
2918 - 3646 (Weight: 6)
2941 - 4199 (Weight: 6)
2985 - 3010 (Weight: 6)
2992 - 3003 (Weight: 6)
2999 - 3350 (Weight: 6)
3000 - 6336 (Weight: 6)
3037 - 6331 (Weight: 6)
3056 - 4901 (Weight: 6)
3058 - 3490 (Weight: 6)
3058 - 3916 (Weight: 6)
3058 - 5485 (Weight: 6)
3058 - 6237 (Weight: 6)
3058 - 6244 (Weight: 6)
3070 - 3898 (Weight: 6)
3092 - 3094 (Weight: 6)
3150 - 6198 (Weight: 6)
3153 - 3155 (Weight: 6)
3191 - 6411 (Weight: 6)
3252 - 5519 (Weight: 6)
3254 - 5583 (Weight: 6)
3282 - 4127 (Weight: 6)
3288 - 5769 (Weight: 6)
3305 - 3901 (Weight: 6)
3329 - 3330 (Weight: 6)
3366 - 6055 (Weight: 6)
3379 - 3382 (Weight: 6)
3410 - 3411 (Weight: 6)
3443 - 4351 (Weight: 6)
3443 - 4353 (Weight: 6)
3503 - 3505 (Weight: 6)
3506 - 5586 (Weight: 6)
3533 - 3634 (Weight: 6)
3539 - 5163 (Weight: 6)
3542 - 3640 (Weight: 6)
3543 - 5165 (Weight: 6)
3587 - 3594 (Weight: 6)
3616 - 4160 (Weight: 6)
3642 - 5486 (Weight: 6)
3646 - 4315 (Weight: 6)
3646 - 5396 (Weight: 6)
3646 - 5404 (Weight: 6)
3652 - 5251 (Weight: 6)
3777 - 6259 (Weight: 6)
3780 - 4100 (Weight: 6)
3845 - 6127 (Weight: 6)
3845 - 6129 (Weight: 6)
3872 - 3873 (Weight: 6)
3900 - 3907 (Weight: 6)
3900 - 3908 (Weight: 6)
3900 - 3909 (Weight: 6)
3904 - 5860 (Weight: 6)
3932 - 6313 (Weight: 6)
3932 - 6316 (Weight: 6)
3981 - 4984 (Weight: 6)
4056 - 5892 (Weight: 6)
4101 - 4106 (Weight: 6)
4107 - 4108 (Weight: 6)
4110 - 4111 (Weight: 6)
4115 - 6324 (Weight: 6)
4216 - 5871 (Weight: 6)
4261 - 5895 (Weight: 6)
4289 - 4293 (Weight: 6)
4302 - 5441 (Weight: 6)
4308 - 5929 (Weight: 6)
4308 - 5930 (Weight: 6)
4317 - 4318 (Weight: 6)
4326 - 6342 (Weight: 6)
4339 - 6463 (Weight: 6)
4418 - 4419 (Weight: 6)
4520 - 4571 (Weight: 6)
4547 - 6305 (Weight: 6)
4573 - 5132 (Weight: 6)
4579 - 6196 (Weight: 6)
4739 - 4743 (Weight: 6)
4740 - 6118 (Weight: 6)
4861 - 5057 (Weight: 6)
5003 - 5006 (Weight: 6)
5180 - 5220 (Weight: 6)
5353 - 5852 (Weight: 6)
5462 - 6283 (Weight: 6)
5910 - 5911 (Weight: 6)
5915 - 5916 (Weight: 6)
5926 - 5927 (Weight: 6)
5947 - 6468 (Weight: 6)
5961 - 5963 (Weight: 6)
5961 - 5965 (Weight: 6)
6190 - 6464 (Weight: 6)
6250 - 6299 (Weight: 6)
6325 - 6345 (Weight: 6)
0 - 14 (Weight: 7)
0 - 189 (Weight: 7)
0 - 212 (Weight: 7)
0 - 213 (Weight: 7)
0 - 222 (Weight: 7)
0 - 225 (Weight: 7)
0 - 229 (Weight: 7)
0 - 291 (Weight: 7)
1 - 258 (Weight: 7)
1 - 273 (Weight: 7)
1 - 430 (Weight: 7)
1 - 572 (Weight: 7)
1 - 591 (Weight: 7)
1 - 724 (Weight: 7)
1 - 745 (Weight: 7)
1 - 810 (Weight: 7)
1 - 1053 (Weight: 7)
1 - 1058 (Weight: 7)
1 - 1123 (Weight: 7)
1 - 1131 (Weight: 7)
1 - 1133 (Weight: 7)
1 - 1169 (Weight: 7)
1 - 1190 (Weight: 7)
1 - 1210 (Weight: 7)
1 - 1244 (Weight: 7)
1 - 1263 (Weight: 7)
1 - 1310 (Weight: 7)
1 - 1321 (Weight: 7)
1 - 1334 (Weight: 7)
1 - 1344 (Weight: 7)
1 - 1395 (Weight: 7)
1 - 1432 (Weight: 7)
1 - 1450 (Weight: 7)
1 - 1471 (Weight: 7)
1 - 1522 (Weight: 7)
1 - 1566 (Weight: 7)
1 - 1569 (Weight: 7)
1 - 1572 (Weight: 7)
1 - 1589 (Weight: 7)
1 - 1592 (Weight: 7)
1 - 1611 (Weight: 7)
1 - 1622 (Weight: 7)
1 - 1624 (Weight: 7)
1 - 1662 (Weight: 7)
1 - 1664 (Weight: 7)
1 - 1667 (Weight: 7)
1 - 1691 (Weight: 7)
1 - 1692 (Weight: 7)
1 - 1698 (Weight: 7)
1 - 1794 (Weight: 7)
1 - 1810 (Weight: 7)
1 - 1812 (Weight: 7)
1 - 1854 (Weight: 7)
1 - 1866 (Weight: 7)
1 - 1869 (Weight: 7)
1 - 1902 (Weight: 7)
1 - 1905 (Weight: 7)
1 - 1908 (Weight: 7)
1 - 1925 (Weight: 7)
1 - 1930 (Weight: 7)
1 - 1936 (Weight: 7)
1 - 2020 (Weight: 7)
1 - 2023 (Weight: 7)
1 - 2045 (Weight: 7)
1 - 2054 (Weight: 7)
1 - 2060 (Weight: 7)
1 - 2095 (Weight: 7)
1 - 2122 (Weight: 7)
1 - 2132 (Weight: 7)
1 - 2151 (Weight: 7)
1 - 2160 (Weight: 7)
1 - 2163 (Weight: 7)
2 - 1509 (Weight: 7)
2 - 3993 (Weight: 7)
2 - 3996 (Weight: 7)
2 - 4012 (Weight: 7)
2 - 4015 (Weight: 7)
2 - 4039 (Weight: 7)
4 - 873 (Weight: 7)
4 - 879 (Weight: 7)
5 - 897 (Weight: 7)
5 - 919 (Weight: 7)
5 - 935 (Weight: 7)
6 - 726 (Weight: 7)
6 - 1896 (Weight: 7)
6 - 2013 (Weight: 7)
6 - 2587 (Weight: 7)
6 - 2704 (Weight: 7)
6 - 2888 (Weight: 7)
6 - 4063 (Weight: 7)
6 - 4374 (Weight: 7)
6 - 4418 (Weight: 7)
6 - 4532 (Weight: 7)
6 - 4538 (Weight: 7)
6 - 4550 (Weight: 7)
6 - 4577 (Weight: 7)
6 - 4597 (Weight: 7)
6 - 4609 (Weight: 7)
6 - 4610 (Weight: 7)
6 - 4642 (Weight: 7)
6 - 4646 (Weight: 7)
6 - 4647 (Weight: 7)
6 - 4671 (Weight: 7)
6 - 4699 (Weight: 7)
7 - 1061 (Weight: 7)
7 - 1088 (Weight: 7)
7 - 1251 (Weight: 7)
7 - 2110 (Weight: 7)
7 - 2722 (Weight: 7)
7 - 2751 (Weight: 7)
7 - 3727 (Weight: 7)
7 - 4430 (Weight: 7)
7 - 5035 (Weight: 7)
7 - 5273 (Weight: 7)
7 - 5661 (Weight: 7)
7 - 6020 (Weight: 7)
7 - 6032 (Weight: 7)
8 - 3558 (Weight: 7)
8 - 3570 (Weight: 7)
9 - 1417 (Weight: 7)
9 - 1597 (Weight: 7)
9 - 1770 (Weight: 7)
9 - 1950 (Weight: 7)
9 - 2577 (Weight: 7)
9 - 2641 (Weight: 7)
9 - 2658 (Weight: 7)
9 - 2700 (Weight: 7)
9 - 2705 (Weight: 7)
9 - 2719 (Weight: 7)
9 - 2725 (Weight: 7)
9 - 2727 (Weight: 7)
9 - 2739 (Weight: 7)
9 - 2822 (Weight: 7)
9 - 2872 (Weight: 7)
9 - 2889 (Weight: 7)
9 - 2894 (Weight: 7)
9 - 2904 (Weight: 7)
15 - 2351 (Weight: 7)
15 - 3121 (Weight: 7)
18 - 3102 (Weight: 7)
18 - 3163 (Weight: 7)
19 - 2111 (Weight: 7)
19 - 5288 (Weight: 7)
20 - 656 (Weight: 7)
20 - 713 (Weight: 7)
21 - 5140 (Weight: 7)
21 - 5218 (Weight: 7)
21 - 5796 (Weight: 7)
21 - 5799 (Weight: 7)
22 - 1366 (Weight: 7)
22 - 3654 (Weight: 7)
22 - 3678 (Weight: 7)
22 - 3707 (Weight: 7)
22 - 3712 (Weight: 7)
24 - 792 (Weight: 7)
24 - 2113 (Weight: 7)
24 - 4410 (Weight: 7)
26 - 1320 (Weight: 7)
26 - 3187 (Weight: 7)
26 - 3217 (Weight: 7)
26 - 3239 (Weight: 7)
28 - 2585 (Weight: 7)
28 - 3275 (Weight: 7)
28 - 3798 (Weight: 7)
28 - 4931 (Weight: 7)
28 - 5767 (Weight: 7)
28 - 5769 (Weight: 7)
31 - 5556 (Weight: 7)
38 - 321 (Weight: 7)
38 - 5676 (Weight: 7)
38 - 5677 (Weight: 7)
38 - 5678 (Weight: 7)
